id;ano;cid;qtde
6374;2018;R91;1
6375;2018;R93;11
6376;2018;R93;1
6377;2018;R93;5
6378;2018;R94;1
6379;2018;R96;90
6380;2018;R96;67
6381;2018;R98;5
6382;2018;R98;2
6383;2018;R99;2
6384;2018;R99;2
6385;2018;S00;3897
6386;2018;S00;4
6387;2018;S00;763
6388;2018;S01;9321
6389;2018;S01;12
6390;2018;S01;1015
6391;2018;S02;1128
6392;2018;S02;3
6393;2018;S02;676
6394;2018;S03;104
6395;2018;S03;46
6396;2018;S04;104
6397;2018;S04;40
6398;2018;S05;1795
6399;2018;S05;1
6400;2018;S05;62
6401;2018;S06;1233
6402;2018;S06;6
6403;2018;S06;830
6404;2018;S07;64
6405;2018;S07;28
6406;2018;S08;37
6407;2018;S08;11
6408;2018;S09;1658
6409;2018;S09;4
6410;2018;S09;582
6411;2018;S10;229
6412;2018;S10;111
6413;2018;S11;135
6414;2018;S11;36
6415;2018;S12;139
6416;2018;S12;1
6417;2018;S12;113
6418;2018;S13;251
6419;2018;S13;6
6420;2018;S13;146
6421;2018;S14;143
6422;2018;S14;4
6423;2018;S14;107
6424;2018;S15;2
6425;2018;S15;2
6426;2018;S16;9
6427;2018;S16;7
6428;2018;S17;4
6429;2018;S17;4
6430;2018;S18;3
6431;2018;S18;1
6432;2018;S19;61
6433;2018;S19;35
6434;2018;S20;2155
6435;2018;S20;4
6436;2018;S20;961
6437;2018;S21;245
6438;2018;S21;5
6439;2018;S21;49
6440;2018;S22;1534
6441;2018;S22;2
6442;2018;S22;860
6443;2018;S23;144
6444;2018;S23;2
6445;2018;S23;51
6446;2018;S24;34
6447;2018;S24;10
6448;2018;S25;16
6449;2018;S25;13
6450;2018;S26;2
6451;2018;S26;2
6452;2018;S27;79
6453;2018;S27;56
6454;2018;S28;26
6455;2018;S28;8
6456;2018;S29;282
6457;2018;S29;2
6458;2018;S29;106
6459;2018;S30;1949
6460;2018;S30;3
6461;2018;S30;710
6462;2018;S31;445
6463;2018;S31;2
6464;2018;S31;93
6465;2018;S32;1327
6466;2018;S32;18
6467;2018;S32;918
6468;2018;S33;609
6469;2018;S33;11
6470;2018;S33;151
6471;2018;S34;63
6472;2018;S34;1
6473;2018;S34;17
6474;2018;S35;12
6475;2018;S35;5
6476;2018;S36;121
6477;2018;S36;140
6478;2018;S37;37
6479;2018;S37;20
6480;2018;S38;26
6481;2018;S38;10
6482;2018;S39;150
6483;2018;S39;64
6484;2018;S40;4250
6485;2018;S40;18
6486;2018;S40;2441
6487;2018;S41;1797
6488;2018;S41;2
6489;2018;S41;455
6490;2018;S42;2564
6491;2018;S42;16
6492;2018;S42;5014
6493;2018;S43;2524
6494;2018;S43;23
6495;2018;S43;1838
6496;2018;S44;35
6497;2018;S44;13
6498;2018;S45;29
6499;2018;S45;6
6500;2018;S46;325
6501;2018;S46;23
6502;2018;S46;50
6503;2018;S47;20
6504;2018;S47;4
6505;2018;S48;29
6506;2018;S48;14
6507;2018;S49;226
6508;2018;S49;2
6509;2018;S49;131
6510;2018;S50;3506
6511;2018;S50;7
6512;2018;S50;1492
6513;2018;S51;4549
6514;2018;S51;5
6515;2018;S51;533
6516;2018;S52;6152
6517;2018;S52;22
6518;2018;S52;4770
6519;2018;S53;511
6520;2018;S53;1
6521;2018;S53;273
6522;2018;S54;68
6523;2018;S54;30
6524;2018;S55;41
6525;2018;S55;14
6526;2018;S56;244
6527;2018;S56;4
6528;2018;S56;40
6529;2018;S57;73
6530;2018;S57;17
6531;2018;S58;45
6532;2018;S58;7
6533;2018;S59;330
6534;2018;S59;2
6535;2018;S59;95
6536;2018;S60;22361
6537;2018;S60;39
6538;2018;S60;3267
6539;2018;S61;52033
6540;2018;S61;59
6541;2018;S61;1388
6542;2018;S62;23201
6543;2018;S62;78
6544;2018;S62;5237
6545;2018;S63;3217
6546;2018;S63;18
6547;2018;S63;850
6548;2018;S64;219
6549;2018;S64;3
6550;2018;S64;20
6551;2018;S65;166
6552;2018;S65;1
6553;2018;S65;13
6554;2018;S66;1532
6555;2018;S66;13
6556;2018;S66;132
6557;2018;S67;1291
6558;2018;S67;2
6559;2018;S67;38
6560;2018;S68;3645
6561;2018;S68;10
6562;2018;S68;97
6563;2018;S69;1230
6564;2018;S69;8
6565;2018;S69;164
6566;2018;S70;1767
6567;2018;S70;5
6568;2018;S70;963
6569;2018;S71;1047
6570;2018;S71;2
6571;2018;S71;146
6572;2018;S72;814
6573;2018;S72;4
6574;2018;S72;1399
6575;2018;S73;107
6576;2018;S73;1
6577;2018;S73;75
6578;2018;S74;14
6579;2018;S74;1
6580;2018;S74;10
6581;2018;S75;16
6582;2018;S75;3
6583;2018;S76;118
6584;2018;S76;1
6585;2018;S76;44
6586;2018;S77;36
6587;2018;S77;1
6588;2018;S77;11
6589;2018;S78;8
6590;2018;S78;12
6591;2018;S79;75
6592;2018;S79;47
6593;2018;S80;9657
6594;2018;S80;39
6595;2018;S80;6464
6596;2018;S81;4504
6597;2018;S81;3
6598;2018;S81;1952
6599;2018;S82;6240
6600;2018;S82;29
6601;2018;S82;7840
6602;2018;S83;4775
6603;2018;S83;55
6604;2018;S83;1735
6605;2018;S84;35
6606;2018;S84;23
6607;2018;S85;29
6608;2018;S85;15
6609;2018;S86;423
6610;2018;S86;4
6611;2018;S86;174
6612;2018;S87;86
6613;2018;S87;1
6614;2018;S87;33
6615;2018;S88;52
6616;2018;S88;48
6617;2018;S89;322
6618;2018;S89;1
6619;2018;S89;176
6620;2018;S90;11479
6621;2018;S90;14
6622;2018;S90;3590
6623;2018;S91;4084
6624;2018;S91;5
6625;2018;S91;821
6626;2018;S92;9663
6627;2018;S92;35
6628;2018;S92;4692
6629;2018;S93;17538
6630;2018;S93;44
6631;2018;S93;8565
6632;2018;S94;104
6633;2018;S94;47
6634;2018;S95;29
6635;2018;S95;7
6636;2018;S96;187
6637;2018;S96;1
6638;2018;S96;58
6639;2018;S97;256
6640;2018;S97;1
6641;2018;S97;36
6642;2018;S98;165
6643;2018;S98;1
6644;2018;S98;44
6645;2018;S99;569
6646;2018;S99;2
6647;2018;S99;197
6648;2018;T00;1239
6649;2018;T00;1
6650;2018;T00;1721
6651;2018;T01;866
6652;2018;T01;4
6653;2018;T01;1269
6654;2018;T02;145
6655;2018;T02;218
6656;2018;T03;142
6657;2018;T03;89
6658;2018;T04;81
6659;2018;T04;55
6660;2018;T05;28
6661;2018;T05;1
6662;2018;T05;12
6663;2018;T06;184
6664;2018;T06;255
6665;2018;T07;2711
6666;2018;T07;6
6667;2018;T07;3961
6668;2018;T08;94
6669;2018;T08;1
6670;2018;T08;84
6671;2018;T09;606
6672;2018;T09;1
6673;2018;T09;203
6674;2018;T10;112
6675;2018;T10;49
6676;2018;T11;1264
6677;2018;T11;1
6678;2018;T11;337
6679;2018;T12;58
6680;2018;T12;1
6681;2018;T12;55
6682;2018;T13;957
6683;2018;T13;3
6684;2018;T13;557
6685;2018;T14;6941
6686;2018;T14;16
6687;2018;T14;3046
6688;2018;T15;3525
6689;2018;T15;8
6690;2018;T15;55
6691;2018;T16;20
6692;2018;T16;3
6693;2018;T17;14
6694;2018;T17;2
6695;2018;T18;23
6696;2018;T18;1
6697;2018;T19;6
6698;2018;T20;1435
6699;2018;T20;1
6700;2018;T20;11
6701;2018;T21;572
6702;2018;T21;1
6703;2018;T21;8
6704;2018;T22;2242
6705;2018;T22;3
6706;2018;T22;20
6707;2018;T23;4149
6708;2018;T23;9
6709;2018;T23;27
6710;2018;T24;812
6711;2018;T24;2
6712;2018;T24;34
6713;2018;T25;1436
6714;2018;T25;7
6715;2018;T25;28
6716;2018;T26;937
6717;2018;T26;1
6718;2018;T26;1
6719;2018;T27;13
6720;2018;T27;1
6721;2018;T28;26
6722;2018;T28;1
6723;2018;T29;750
6724;2018;T29;24
6725;2018;T30;2501
6726;2018;T30;4
6727;2018;T30;43
6728;2018;T31;392
6729;2018;T31;27
6730;2018;T32;34
6731;2018;T32;5
6732;2018;T33;5
6733;2018;T33;1
6734;2018;T33;1
6735;2018;T34;2
6736;2018;T35;4
6737;2018;T36;3
6738;2018;T36;1
6739;2018;T37;11
6740;2018;T37;1
6741;2018;T39;4
6742;2018;T40;1
6743;2018;T41;10
6744;2018;T41;1
6745;2018;T42;1
6746;2018;T43;1
6747;2018;T44;1
6748;2018;T44;1
6749;2018;T45;3
6750;2018;T47;4
6751;2018;T48;16
6752;2018;T49;9
6753;2018;T49;1
6754;2018;T50;61
6755;2018;T50;1
6756;2018;T51;10
6757;2018;T51;2
6758;2018;T51;1
6759;2018;T52;14
6760;2018;T53;2
6761;2018;T53;1
6762;2018;T54;56
6763;2018;T55;3
6764;2018;T56;11
6765;2018;T56;1
6766;2018;T57;4
6767;2018;T58;16
6768;2018;T59;83
6769;2018;T59;2
6770;2018;T60;21
6771;2018;T60;1
6772;2018;T60;1
6773;2018;T61;1
6774;2018;T62;1
6775;2018;T63;296
6776;2018;T63;2
6777;2018;T63;3
6778;2018;T65;56
6779;2018;T66;1
6780;2018;T66;1
6781;2018;T67;10
6782;2018;T67;2
6783;2018;T67;1
6784;2018;T68;2
6785;2018;T69;3
6786;2018;T69;1
6787;2018;T70;10
6788;2018;T70;3
6789;2018;T70;2
6790;2018;T71;23
6791;2018;T71;2
6792;2018;T73;4
6793;2018;T74;26
6794;2018;T74;1
6795;2018;T74;22
6796;2018;T75;130
6797;2018;T75;1
6798;2018;T78;256
6799;2018;T78;9
6800;2018;T78;14
6801;2018;T79;77
6802;2018;T79;26
6803;2018;T80;4
6804;2018;T80;2
6805;2018;T81;401
6806;2018;T81;3
6807;2018;T81;7
6808;2018;T82;1
6809;2018;T84;5
6810;2018;T84;1
6811;2018;T85;2
6812;2018;T85;2
6813;2018;T87;5
6814;2018;T88;9
6815;2018;T90;116
6816;2018;T90;43
6817;2018;T91;27
6818;2018;T91;1
6819;2018;T91;10
6820;2018;T92;93
6821;2018;T92;2
6822;2018;T92;21
6823;2018;T93;65
6824;2018;T93;36
6825;2018;T94;9
6826;2018;T94;5
6827;2018;T95;28
6828;2018;T95;1
6829;2018;T96;1
6830;2018;T97;1
6831;2018;T98;11
6832;2018;T98;4
6833;2018;V01;112
6834;2018;V01;3
6835;2018;V01;258
6836;2018;V02;37
6837;2018;V02;131
6838;2018;V03;27
6839;2018;V03;61
6840;2018;V04;19
6841;2018;V04;22
6842;2018;V05;13
6843;2018;V05;19
6844;2018;V06;14
6845;2018;V06;28
6846;2018;V09;93
6847;2018;V09;4
6848;2018;V09;377
6849;2018;V10;3
6850;2018;V10;20
6851;2018;V11;4
6852;2018;V11;25
6853;2018;V12;3
6854;2018;V12;34
6855;2018;V13;3
6856;2018;V13;50
6857;2018;V14;4
6858;2018;V15;2
6859;2018;V16;1
6860;2018;V16;6
6861;2018;V17;2
6862;2018;V17;13
6863;2018;V18;7
6864;2018;V18;49
6865;2018;V19;44
6866;2018;V19;288
6867;2018;V20;29
6868;2018;V20;210
6869;2018;V21;10
6870;2018;V21;68
6871;2018;V22;23
6872;2018;V22;1
6873;2018;V22;177
6874;2018;V23;58
6875;2018;V23;1
6876;2018;V23;512
6877;2018;V24;3
6878;2018;V24;55
6879;2018;V25;2
6880;2018;V25;9
6881;2018;V26;17
6882;2018;V27;9
6883;2018;V27;86
6884;2018;V28;73
6885;2018;V28;510
6886;2018;V29;321
6887;2018;V29;2
6888;2018;V29;2361
6889;2018;V30;1
6890;2018;V30;2
6891;2018;V31;3
6892;2018;V32;1
6893;2018;V33;2
6894;2018;V33;1
6895;2018;V38;1
6896;2018;V38;1
6897;2018;V39;12
6898;2018;V39;27
6899;2018;V40;7
6900;2018;V40;14
6901;2018;V41;3
6902;2018;V41;1
6903;2018;V42;1
6904;2018;V42;20
6905;2018;V43;17
6906;2018;V43;87
6907;2018;V44;5
6908;2018;V44;17
6909;2018;V45;4
6910;2018;V46;1
6911;2018;V46;4
6912;2018;V47;17
6913;2018;V47;52
6914;2018;V48;44
6915;2018;V48;45
6916;2018;V49;105
6917;2018;V49;135
6918;2018;V50;1
6919;2018;V51;1
6920;2018;V52;1
6921;2018;V52;2
6922;2018;V53;1
6923;2018;V53;4
6924;2018;V54;1
6925;2018;V54;3
6926;2018;V56;1
6927;2018;V56;1
6928;2018;V58;5
6929;2018;V59;5
6930;2018;V59;7
6931;2018;V60;1
6932;2018;V60;1
6933;2018;V61;3
6934;2018;V62;3
6935;2018;V63;9
6936;2018;V63;2
6937;2018;V64;12
6938;2018;V64;3
6939;2018;V67;16
6940;2018;V67;2
6941;2018;V68;16
6942;2018;V68;6
6943;2018;V69;20
6944;2018;V69;10
6945;2018;V70;4
6946;2018;V73;1
6947;2018;V74;9
6948;2018;V76;1
6949;2018;V77;8
6950;2018;V78;4
6951;2018;V78;29
6952;2018;V79;5
6953;2018;V79;37
6954;2018;V80;45
6955;2018;V80;58
6956;2018;V81;9
6957;2018;V81;15
6958;2018;V82;10
6959;2018;V82;28
6960;2018;V83;1
6961;2018;V83;2
6962;2018;V84;7
6963;2018;V84;6
6964;2018;V85;2
6965;2018;V85;9
6966;2018;V86;3
6967;2018;V86;1
6968;2018;V87;168
6969;2018;V87;2
6970;2018;V87;416
6971;2018;V88;4
6972;2018;V88;30
6973;2018;V89;145
6974;2018;V89;421
6975;2018;V91;4
6976;2018;V91;2
6977;2018;V92;2
6978;2018;V93;2
6979;2018;V93;2
6980;2018;V94;1
6981;2018;V95;7
6982;2018;V95;2
6983;2018;V96;7
6984;2018;V96;1
6985;2018;V97;1
6986;2018;V97;1
6987;2018;V98;3
6988;2018;V98;10
6989;2018;V99;31
6990;2018;V99;90
6991;2018;W00;28
6992;2018;W00;1
6993;2018;W00;10
6994;2018;W01;868
6995;2018;W01;3
6996;2018;W01;263
6997;2018;W02;2
6998;2018;W02;3
6999;2018;W03;20
7000;2018;W03;4
7001;2018;W04;5
7002;2018;W04;2
7003;2018;W05;4
7004;2018;W05;1
7005;2018;W06;5
7006;2018;W07;94
7007;2018;W07;3
7008;2018;W08;46
7009;2018;W08;3
7010;2018;W10;395
7011;2018;W10;39
7012;2018;W11;41
7013;2018;W11;3
7014;2018;W12;49
7015;2018;W12;1
7016;2018;W13;45
7017;2018;W13;1
7018;2018;W14;8
7019;2018;W14;2
7020;2018;W16;3
7021;2018;W17;257
7022;2018;W17;1
7023;2018;W17;51
7024;2018;W18;236
7025;2018;W18;2
7026;2018;W18;83
7027;2018;W19;403
7028;2018;W19;147
7029;2018;W20;142
7030;2018;W20;10
7031;2018;W21;3
7032;2018;W22;116
7033;2018;W22;11
7034;2018;W23;25
7035;2018;W23;3
7036;2018;W24;8
7037;2018;W25;114
7038;2018;W25;5
7039;2018;W26;89
7040;2018;W27;137
7041;2018;W28;4
7042;2018;W29;8
7043;2018;W29;2
7044;2018;W30;7
7045;2018;W30;1
7046;2018;W31;44
7047;2018;W32;6
7048;2018;W32;5
7049;2018;W33;4
7050;2018;W34;32
7051;2018;W34;1
7052;2018;W34;12
7053;2018;W36;4
7054;2018;W37;8
7055;2018;W38;1
7056;2018;W39;2
7057;2018;W40;9
7058;2018;W41;2
7059;2018;W41;1
7060;2018;W42;2
7061;2018;W43;2
7062;2018;W44;125
7063;2018;W44;2
7064;2018;W45;412
7065;2018;W45;1
7066;2018;W45;2
7067;2018;W49;24
7068;2018;W49;2
7069;2018;W50;238
7070;2018;W50;24
7071;2018;W51;2
7072;2018;W52;4
7073;2018;W53;24
7074;2018;W54;1592
7075;2018;W54;6
7076;2018;W54;265
7077;2018;W55;224
7078;2018;W55;10
7079;2018;W56;1
7080;2018;W57;702
7081;2018;W57;8
7082;2018;W57;25
7083;2018;W58;2
7084;2018;W59;20
7085;2018;W60;45
7086;2018;W64;37
7087;2018;W64;7
7088;2018;W66;1
7089;2018;W67;3
7090;2018;W69;3
7091;2018;W69;3
7092;2018;W70;1
7093;2018;W73;1
7094;2018;W74;5
7095;2018;W75;2
7096;2018;W75;1
7097;2018;W76;2
7098;2018;W77;2
7099;2018;W78;1
7100;2018;W79;2
7101;2018;W80;4
7102;2018;W84;4
7103;2018;W85;58
7104;2018;W85;2
7105;2018;W86;57
7106;2018;W87;504
7107;2018;W87;3
7108;2018;W88;1
7109;2018;W89;2
7110;2018;W92;3
7111;2018;W94;1
7112;2018;W99;8
7113;2018;X00;1
7114;2018;X01;1
7115;2018;X04;14
7116;2018;X06;1
7117;2018;X08;19
7118;2018;X09;30
7119;2018;X09;3
7120;2018;X09;1
7121;2018;X10;14
7122;2018;X11;3
7123;2018;X11;1
7124;2018;X12;23
7125;2018;X13;10
7126;2018;X14;2
7127;2018;X15;5
7128;2018;X16;1
7129;2018;X17;3
7130;2018;X18;3
7131;2018;X18;1
7132;2018;X19;4
7133;2018;X20;100
7134;2018;X20;1
7135;2018;X21;63
7136;2018;X21;1
7137;2018;X22;271
7138;2018;X22;1
7139;2018;X22;5
7140;2018;X23;288
7141;2018;X23;17
7142;2018;X24;2
7143;2018;X25;12
7144;2018;X26;3
7145;2018;X27;10
7146;2018;X28;2
7147;2018;X29;83
7148;2018;X29;3
7149;2018;X30;1
7150;2018;X33;6
7151;2018;X33;1
7152;2018;X34;1
7153;2018;X36;6
7154;2018;X36;1
7155;2018;X36;1
7156;2018;X38;1
7157;2018;X39;4
7158;2018;X40;2
7159;2018;X43;5
7160;2018;X44;28
7161;2018;X44;1
7162;2018;X45;1
7163;2018;X46;6
7164;2018;X47;228
7165;2018;X47;4
7166;2018;X47;1
7167;2018;X48;43
7168;2018;X48;1
7169;2018;X49;139
7170;2018;X49;1
7171;2018;X50;3
7172;2018;X50;2
7173;2018;X51;2
7174;2018;X51;4
7175;2018;X52;2
7176;2018;X54;1
7177;2018;X54;1
7178;2018;X58;51
7179;2018;X59;28
7180;2018;X59;21
7181;2018;X60;16
7182;2018;X63;2
7183;2018;X64;6
7184;2018;X64;1
7185;2018;X65;1
7186;2018;X66;2
7187;2018;X67;6
7188;2018;X68;1
7189;2018;X69;3
7190;2018;X72;2
7191;2018;X72;1
7192;2018;X77;4
7193;2018;X78;57
7194;2018;X78;4
7195;2018;X78;4
7196;2018;X79;11
7197;2018;X80;4
7198;2018;X80;2
7199;2018;X81;3
7200;2018;X82;18
7201;2018;X82;43
7202;2018;X83;5
7203;2018;X84;2
7204;2018;X84;1
7205;2018;X85;20
7206;2018;X86;5
7207;2018;X87;1
7208;2018;X88;8
7209;2018;X89;17
7210;2018;X90;129
7211;2018;X90;1
7212;2018;X91;4
7213;2018;X91;2
7214;2018;X93;65
7215;2018;X93;2
7216;2018;X93;65
7217;2018;X94;3
7218;2018;X94;4
7219;2018;X95;12
7220;2018;X95;10
7221;2018;X96;5
7222;2018;X97;7
7223;2018;X98;12
7224;2018;X99;377
7225;2018;X99;1
7226;2018;X99;37
7227;2018;Y00;66
7228;2018;Y00;1
7229;2018;Y00;10
7230;2018;Y01;10
7231;2018;Y01;1
7232;2018;Y02;13
7233;2018;Y02;1
7234;2018;Y03;11
7235;2018;Y03;42
7236;2018;Y04;653
7237;2018;Y04;74
7238;2018;Y05;4
7239;2018;Y05;9
7240;2018;Y06;2
7241;2018;Y07;3
7242;2018;Y08;94
7243;2018;Y08;10
7244;2018;Y09;506
7245;2018;Y09;38
7246;2018;Y10;2
7247;2018;Y10;1
7248;2018;Y11;1
7249;2018;Y14;7
7250;2018;Y15;2
7251;2018;Y16;3
7252;2018;Y17;5
7253;2018;Y18;45
7254;2018;Y18;1
7255;2018;Y19;62
7256;2018;Y20;7
7257;2018;Y20;1
7258;2018;Y21;2
7259;2018;Y23;2
7260;2018;Y24;8
7261;2018;Y24;4
7262;2018;Y25;4
7263;2018;Y26;25
7264;2018;Y27;7
7265;2018;Y28;2767
7266;2018;Y28;10
7267;2018;Y28;28
7268;2018;Y29;57
7269;2018;Y29;6
7270;2018;Y30;6
7271;2018;Y30;1
7272;2018;Y30;1
7273;2018;Y31;5
7274;2018;Y31;7
7275;2018;Y32;8
7276;2018;Y32;15
7277;2018;Y33;6
7278;2018;Y34;13
7279;2018;Y35;3
7280;2018;Y40;1
7281;2018;Y41;1
7282;2018;Y43;6
7283;2018;Y44;17
7284;2018;Y46;1
7285;2018;Y47;1
7286;2018;Y48;1
7287;2018;Y53;1
7288;2018;Y56;1
7289;2018;Y57;3
7290;2018;Y58;11
7291;2018;Y58;1
7292;2018;Y59;14
7293;2018;Y59;1
7294;2018;Y60;1265
7295;2018;Y60;8
7296;2018;Y60;2
7297;2018;Y61;30
7298;2018;Y62;3
7299;2018;Y62;1
7300;2018;Y63;4
7301;2018;Y63;2
7302;2018;Y64;185
7303;2018;Y64;1
7304;2018;Y65;203
7305;2018;Y69;816
7306;2018;Y69;1
7307;2018;Y70;1
7308;2018;Y70;1
7309;2018;Y73;1
7310;2018;Y74;4
7311;2018;Y76;1
7312;2018;Y79;1
7313;2018;Y79;2
7314;2018;Y81;1
7315;2018;Y82;4
7316;2018;Y83;27
7317;2018;Y83;1
7318;2018;Y83;11
7319;2018;Y84;25
7320;2018;Y85;10
7321;2018;Y86;4
7322;2018;Y87;11
7323;2018;Y87;1
7324;2018;Y88;3
7325;2018;Y89;4
7326;2018;Y89;2
7327;2018;Y90;2
7328;2018;Y91;2
7329;2018;Y95;2
7330;2018;Y96;231
7331;2018;Y96;2
7332;2018;Y96;13
7333;2018;Y98;1
7334;2018;Z00;2543
7335;2018;Z00;8
7336;2018;Z00;527
7337;2018;Z01;262
7338;2018;Z01;11
7339;2018;Z01;12
7340;2018;Z02;151
7341;2018;Z02;1
7342;2018;Z02;12
7343;2018;Z03;94
7344;2018;Z03;1
7345;2018;Z03;19
7346;2018;Z04;3303
7347;2018;Z04;26
7348;2018;Z04;214
7349;2018;Z09;13
7350;2018;Z09;4
7351;2018;Z10;28
7352;2018;Z10;2
7353;2018;Z10;8
7354;2018;Z11;26
7355;2018;Z13;4
7356;2018;Z20;15109
7357;2018;Z20;134
7358;2018;Z20;16
7359;2018;Z21;2
7360;2018;Z22;1
7361;2018;Z23;1
7362;2018;Z24;10
7363;2018;Z24;2
7364;2018;Z26;9
7365;2018;Z27;8
7366;2018;Z28;5
7367;2018;Z28;1
7368;2018;Z29;56
7369;2018;Z29;1
7370;2018;Z29;2
7371;2018;Z30;1
7372;2018;Z30;1
7373;2018;Z32;4
7374;2018;Z34;23
7375;2018;Z34;17
7376;2018;Z35;2
7377;2018;Z35;1
7378;2018;Z35;4
7379;2018;Z40;3
7380;2018;Z40;1
7381;2018;Z41;13
7382;2018;Z41;2
7383;2018;Z42;28
7384;2018;Z42;5
7385;2018;Z43;4
7386;2018;Z43;1
7387;2018;Z45;4
7388;2018;Z46;3
7389;2018;Z46;1
7390;2018;Z47;201
7391;2018;Z47;2
7392;2018;Z47;100
7393;2018;Z48;912
7394;2018;Z48;4
7395;2018;Z48;86
7396;2018;Z51;266
7397;2018;Z51;1
7398;2018;Z51;39
7399;2018;Z52;2
7400;2018;Z52;1
7401;2018;Z52;1
7402;2018;Z53;4
7403;2018;Z53;2
7404;2018;Z54;267
7405;2018;Z54;10
7406;2018;Z54;104
7407;2018;Z55;1
7408;2018;Z56;17
7409;2018;Z56;19
7410;2018;Z57;2455
7411;2018;Z57;8
7412;2018;Z57;6
7413;2018;Z58;6
7414;2018;Z59;1
7415;2018;Z60;2
7416;2018;Z60;1
7417;2018;Z61;1
7418;2018;Z62;2
7419;2018;Z65;174
7420;2018;Z65;5
7421;2018;Z70;8
7422;2018;Z70;1
7423;2018;Z71;77
7424;2018;Z71;2
7425;2018;Z71;14
7426;2018;Z73;23
7427;2018;Z73;104
7428;2018;Z73;3
7429;2018;Z74;5
7430;2018;Z74;2
7431;2018;Z75;18
7432;2018;Z75;4
7433;2018;Z76;85
7434;2018;Z76;1
7435;2018;Z76;7
7436;2018;Z82;1
7437;2018;Z83;1
7438;2018;Z83;1
7439;2018;Z84;1
7440;2018;Z86;1
7441;2018;Z88;2
7442;2018;Z89;6
7443;2018;Z89;4
7444;2018;Z90;5
7445;2018;Z91;136
7446;2018;Z91;6
7447;2018;Z91;30
7448;2018;Z92;3
7449;2018;Z92;1
7450;2018;Z93;1
7451;2018;Z93;3
7452;2018;Z94;1
7453;2018;Z94;2
7454;2018;Z96;3
7455;2018;Z96;2
7456;2018;Z97;1
7457;2018;Z97;2
7458;2018;Z98;66
7459;2018;Z98;3
7460;2018;Z98;51
